wavelength flux error
1834.9124755859375 -8.559958131507819e-17 2.274748008009806e-16
1836.65576171875 -3.1205286699911503e-16 0.0
1838.3990478515625 1.411415235174577e-16 3.2016132811472323e-16
1840.1422119140625 -8.514005270630293e-17 2.2603055668635283e-16
1841.8853759765625 3.3099172960633313e-16 3.7086633499392135e-16
1843.6285400390625 2.163602197555669e-16 3.0427368994175193e-16
1845.3717041015625 5.011561091425204e-17 2.543113456688386e-16
1847.11474609375 -1.2932173460389557e-16 1.7924879466059982e-16
1848.85791015625 -1.2887725406482387e-16 1.7859419701104985e-16
1850.6009521484375 3.9088921448516775e-16 3.48645007957856e-16
1852.343994140625 2.2669523932193104e-16 3.072198822905392e-16
1854.0870361328125 3.5359946248502403e-17 2.413012107665882e-16
1855.8299560546875 3.5491640019465746e-17 2.423903627878592e-16
1857.572998046875 2.1433896091540173e-16 3.017449789568426e-16
1859.31591796875 2.1453584313607915e-17 2.3270215875584213e-16
1861.058837890625 2.133715037058495e-16 3.0046164463241355e-16
1862.8017578125 3.520016142393676e-17 2.411598356737355e-16
1864.5445556640625 -1.282631948827339e-16 1.7739667771208948e-16
1866.287353515625 -3.058238661143457e-16 0.0
1868.0302734375 7.328406239866855e-16 4.246522124605202e-16
1869.7730712890625 4.9119083269252254e-17 2.51232063268214e-16
1871.5157470703125 -1.285158621639219e-16 1.7759117765260275e-16
1873.258544921875 2.262637554446438e-16 3.0708843336503717e-16
1875.001220703125 4.8836134560199915e-17 2.5021435318208797e-16
1876.743896484375 4.8649436587224246e-17 2.4940101626426663e-16
1878.486572265625 4.8370967888369495e-17 2.4811617316240027e-16
1880.229248046875 -3.0202656447224547e-16 0.0
1881.9718017578125 3.4354147563197125e-17 2.3744496092531497e-16
1883.7144775390625 -1.2655364416715831e-16 1.7461168632107655e-16
1885.45703125 3.4165864712167805e-17 2.365266183918137e-16
1887.1995849609375 3.406190796150459e-17 2.3599849334920064e-16
1888.9420166015625 -1.2546082608141246e-16 1.7298967116664377e-16
1890.6845703125 -1.253711994076811e-16 1.728280069877264e-16
1892.427001953125 -2.9829051390014357e-16 0.0
1894.16943359375 -8.243658823646322e-17 2.166052108006704e-16
1895.911865234375 3.3465022372420206e-16 3.6663114378787025e-16
1897.6541748046875 -8.31304405691625e-17 2.1828109195659264e-16
1899.3966064453125 -1.0051736014599842e-16 2.014912445807873e-16
1901.138916015625 -1.0053495593198865e-16 2.0147002905243654e-16
1902.8812255859375 5.553289880217858e-16 4.2890752069906857e-16
1904.6234130859375 -8.33846629499021e-17 2.1865300559488628e-16
1906.36572265625 -8.356466406863854e-17 2.190508596171896e-16
1908.10791015625 -1.0093387536292092e-16 2.0204267626433965e-16
1909.85009765625 -3.030720148873941e-16 0.0
1911.59228515625 1.354323361645065e-16 3.098559017619538e-16
1913.33447265625 1.178553172480161e-16 2.971257377185505e-16
1915.0765380859375 -8.353882956374728e-17 2.1861218919474047e-16
1916.818603515625 1.353794760146419e-16 3.0993020243329575e-16
1918.5606689453125 -8.385068988956958e-17 2.1927916146625423e-16
1920.302734375 -8.361596911895153e-17 2.185909207268305e-16
1922.044677734375 -1.0051562637543451e-16 2.0075253920655295e-16
1923.78662109375 -8.301714329502234e-17 2.1687761130255147e-16
1925.528564453125 -2.993484845210438e-16 0.0
1927.2705078125 3.323137892183195e-17 2.3468667754192015e-16
1929.012451171875 -1.257689210810864e-16 1.7252982492051329e-16
1930.7542724609375 2.0496721633341274e-16 2.9018059694665727e-16
1932.49609375 4.6323755429304855e-17 2.420053863133321e-16
1934.2379150390625 2.163852866368497e-16 2.9498517958172047e-16
1935.979736328125 3.252310055924974e-17 2.30666209187998e-16
1937.721435546875 -1.2347039129959346e-16 1.6918640058924335e-16
1939.463134765625 -2.9189030648091047e-16 0.0
1941.204833984375 -1.231511789924868e-16 1.6867284716030103e-16
1942.946533203125 4.546686248914892e-17 2.3839771417229845e-16
1944.6881103515625 2.1361568742267516e-16 2.9143611153272496e-16
1946.4298095703125 4.502444659288616e-17 2.363673232581707e-16
1948.17138671875 -1.2144256795408706e-16 1.6618239824180598e-16
1949.912841796875 5.145950147696489e-16 3.5843202367712623e-16
1951.6544189453125 1.9655473656418924e-16 2.78732840785397e-16
1953.3958740234375 4.4195095458405794e-17 2.3258524173934143e-16
1955.1373291015625 1.9477334686677464e-16 2.7628372442775e-16
1956.8787841796875 1.9407459762484905e-16 2.753309711807665e-16
1958.6202392578125 4.3665994342669925e-17 2.302279490471327e-16
1960.361572265625 3.691249146637053e-16 3.254985091851522e-16
1962.1029052734375 -1.1894084290948168e-16 1.6246365890556358e-16
1963.84423828125 4.349692855163144e-17 2.297645426156458e-16
1965.58544921875 -1.1873718442522623e-16 1.621115578973018e-16
1967.3267822265625 4.334942570480098e-17 2.292716488496826e-16
1969.0679931640625 -2.806623553694627e-16 0.0
1970.8092041015625 3.055496987546762e-17 2.2052403520092203e-16
1972.55029296875 3.047365471253121e-17 2.2013330154933158e-16
1974.29150390625 -2.802536619724125e-16 0.0
1976.0325927734375 3.027581957978813e-17 2.1909510385379383e-16
1977.7735595703125 -2.786967360060203e-16 0.0
1979.5146484375 2.9980188537584126e-17 2.173445779193948e-16
1981.255615234375 -2.7579927452147973e-16 0.0
1982.9967041015625 -1.2838057512037763e-16 1.4552870419798174e-16
1984.737548828125 4.1655743622096605e-17 2.2170723434911788e-16
1986.478515625 4.1256235238568194e-17 2.1972051857133292e-16
1988.2193603515625 1.9439877301563103e-16 2.6609418277007677e-16
1989.960205078125 1.166529010398294e-16 2.694903878418725e-16
1991.7010498046875 -8.831335576407276e-17 1.7437112896405633e-16
1993.44189453125 -2.615034759541953e-16 0.0
1995.1826171875 6.783614235829794e-16 4.199791052207386e-16
1996.92333984375 4.895743497220265e-16 3.74919996451464e-16
1998.6640625 -2.5996341123740935e-16 0.0
2000.40478515625 2.710301878608624e-16 3.0615680300217585e-16
2002.1453857421875 1.1345209588105342e-16 2.625039542138006e-16
2003.885986328125 4.539652434381333e-16 3.5576148761311103e-16
2005.6265869140625 -7.182542269440438e-17 1.8461208816860584e-16
2007.3670654296875 -8.607222569964609e-17 1.695008483360217e-16
2009.1075439453125 -7.124359708642438e-17 1.8298800837136413e-16
2010.8480224609375 -2.518354418942347e-16 0.0
2012.5885009765625 -8.41068114769956e-17 1.6548511807264828e-16
2014.328857421875 -6.953260376786049e-17 1.7840493808689772e-16
2016.0693359375 -6.9389223589203e-17 1.7797432771233732e-16
2017.8096923828125 1.0832193495688934e-16 2.5114031901211453e-16
2019.5499267578125 -6.88727717193943e-17 1.7652516021870361e-16
2021.290283203125 4.2956841815616374e-16 3.3683053946999384e-16
2023.030517578125 -2.409910908287747e-16 0.0
2024.770751953125 3.6054116218556904e-17 1.947713086937453e-16
2026.5108642578125 2.7734206562556464e-16 2.578461729764084e-16
2028.2509765625 -2.372409053943655e-16 0.0
2029.9912109375 1.7137975270148896e-16 2.3534942788358743e-16
2031.731201171875 -2.354129818244111e-16 0.0
2033.4713134765625 -9.96356782572455e-17 1.3481042869276463e-16
2035.2113037109375 -2.335612883923744e-16 0.0
2036.9512939453125 -2.323823244089148e-16 0.0
2038.6912841796875 -2.3096944698311505e-16 0.0
2040.43115234375 -1.0776471962649402e-16 1.213151292001947e-16
2042.1710205078125 3.398574117070071e-17 1.8482149059503486e-16
2043.910888671875 -2.252034025435794e-16 0.0
2045.6507568359375 -9.482919641549587e-17 1.280961573385574e-16
2047.3905029296875 -1.0381349621600992e-16 1.1676759459484356e-16
2049.130126953125 1.583225280613271e-16 2.1774875821902292e-16
2050.869873046875 1.5689706425532673e-16 2.1581818484377315e-16
2052.609619140625 3.1966566825679166e-17 1.745440295644146e-16
2054.349365234375 2.2018422940528525e-17 1.6617092359234864e-16
2056.0888671875 3.14429482630433e-17 1.7191765832766484e-16
2057.828369140625 -8.976450187373169e-17 1.2105436216644857e-16
2059.568115234375 3.923093446305784e-16 3.0100750442735975e-16
2061.3076171875 9.056854789891283e-17 2.1118398818000607e-16
2063.046875 2.262091482893255e-16 2.4992397969985736e-16
2064.786376953125 -2.0466027276915146e-16 0.0
2066.52587890625 3.676506802887888e-16 2.8538067299280396e-16
2068.26513671875 2.2059256546031082e-16 2.437860348569179e-16
2070.004638671875 8.702572671790332e-17 2.0315911862838003e-16
2071.743896484375 -1.9976865749875787e-16 0.0
2073.483154296875 -1.984619238891609e-16 0.0
2075.222412109375 3.57929494911388e-16 2.779125952550996e-16
2076.96142578125 -5.5465394908493844e-17 1.4050030634149639e-16
2078.70068359375 -5.5191052186534507e-17 1.3975516881081882e-16
2080.439697265625 -6.570347221578922e-17 1.2778934612319413e-16
2082.178955078125 -6.537508151260567e-17 1.2711251385877874e-16
2083.91796875 7.20441160134736e-17 1.8623594297272094e-16
2085.656982421875 -1.8982085110329716e-16 0.0
2087.39599609375 -5.341044334761816e-17 1.3500310221848538e-16
2089.134765625 2.0436183923903213e-16 2.2610099276987295e-16
2090.873779296875 6.984971172748882e-17 1.8075939851268906e-16
2092.612548828125 -6.272269048250743e-17 1.2173549577004924e-16
2094.3515625 1.3187650508682274e-16 1.820408270129868e-16
2096.09033203125 1.8354257672379928e-17 1.418655249291233e-16
2097.8291015625 2.6379788968496017e-17 1.4664690680236562e-16
2099.567626953125 2.617798998625758e-17 1.456277673481411e-16
2101.306396484375 1.796098126758649e-17 1.3925143567010873e-16
2103.045166015625 4.165754621408748e-16 2.427322464611947e-16
2104.78369140625 1.767790848144227e-17 1.3733800147715106e-16
2106.522216796875 -8.279700075551993e-17 9.244824635776814e-17
2108.2607421875 -1.737670224190966e-16 0.0
2109.999267578125 -7.366587308755526e-17 9.863408164945199e-17
2111.73779296875 -7.301772744678321e-17 9.774265226436074e-17
2113.476318359375 -7.245790484309712e-17 9.69698538139994e-17
2115.214599609375 3.0520055574428495e-16 2.1174191819445064e-16
2116.952880859375 2.148378500864447e-16 1.907620105868151e-16
2118.691162109375 3.0031680199843307e-16 2.0837742391861775e-16
2120.429443359375 -1.6390008120031906e-16 0.0
2122.167724609375 -6.949022565071818e-17 9.288573225758008e-17
2123.906005859375 1.8524425267994337e-16 1.7306994077328591e-16
2125.64404296875 1.0683949495029631e-16 1.537533411762618e-16
2127.38232421875 -1.574955062674517e-16 0.0
2129.120361328125 -1.5625002372785305e-16 0.0
2130.8583984375 2.8151470874241693e-16 1.9540970683817904e-16
2132.596435546875 -6.617242406610268e-17 8.832216358323523e-17
2134.33447265625 -1.5327058533588604e-16 0.0
2136.072265625 -1.5189500382954506e-16 0.0
2137.810302734375 -1.5071533839692604e-16 0.0
2139.548095703125 1.4654642751899758e-17 1.1625989098719322e-16
2141.285888671875 -6.39451906359669e-17 8.524550830823609e-17
2143.023681640625 -1.485900136182568e-16 0.0
2144.761474609375 2.1083803146933434e-17 1.1950515214081026e-16
2146.499267578125 1.8181423246470648e-16 1.6432447117667307e-16
2148.23681640625 -1.4514356890477705e-16 0.0
2149.974365234375 -1.4403130876591375e-16 0.0
2151.7119140625 -1.432895196623558e-16 0.0
2153.449462890625 1.6396580566307008e-16 1.5342642616329104e-16
2155.18701171875 -1.4176139281617023e-16 0.0
2156.924560546875 -1.4040825768293149e-16 0.0
2158.662109375 -4.7623603587482934e-17 9.136754481363496e-17
2160.3994140625 5.873486598427909e-17 1.388378453638322e-16
2162.13671875 -1.3622584721740617e-16 0.0
2163.8740234375 -4.637340280967029e-17 8.888696250548643e-17
2165.611328125 -4.6064212622865317e-17 8.82671262939984e-17
2167.3486328125 5.696679720344904e-17 1.3479187337726384e-16
2169.085693359375 -3.814602951792391e-17 9.478163022155162e-17
2170.822998046875 -1.3220118340341716e-16 0.0
2172.56005859375 -3.773613505462428e-17 9.36940332998322e-17
2174.297119140625 4.141076316490494e-16 2.226401749660695e-16
2176.0341796875 -1.3035916467582487e-16 0.0
2177.77099609375 -3.731634420247607e-17 9.25491690099445e-17
2179.508056640625 -3.7129679316724905e-17 9.205218566303285e-17
2181.244873046875 -3.700493717162946e-17 9.170904467516625e-17
2182.98193359375 5.4553818712403256e-17 1.293722257084858e-16
2184.71875 -3.688610771355254e-17 9.134691823788033e-17
2186.455322265625 -3.677644341666271e-17 9.104164888717886e-17
2188.192138671875 1.3741546528715543e-16 1.5286835056505866e-16
2189.928955078125 -1.2637218059309888e-16 0.0
2191.66552734375 -5.4073345890518154e-17 7.157278850044088e-17
2193.402099609375 -1.249918345264296e-16 0.0
2195.138671875 1.1702726313273621e-17 9.616848123655803e-17
2196.875244140625 -5.316652101986607e-17 7.032009294590078e-17
2198.61181640625 -4.225510215034028e-17 8.049339539378835e-17
2200.34814453125 -3.5227858739567486e-17 8.694967904110764e-17
2202.084716796875 1.3798825808284635e-16 1.4987338764735526e-16
2203.821044921875 -3.4998412072535077e-17 8.631914242121562e-17
2205.557373046875 -1.209595474159153e-16 0.0
2207.293701171875 -1.205540568621969e-16 0.0
2209.02978515625 2.1254070996838085e-16 1.9215630622733447e-16
2210.76611328125 -1.1940861685460287e-16 0.0
2212.502197265625 -1.1875747351129093e-16 0.0
2214.23828125 9.708744580987994e-17 1.5233923290571054e-16
2215.974365234375 -1.4915515664764282e-17 1.0290637025161487e-16
2217.71044921875 -1.1758109033134252e-16 0.0
2219.446533203125 -6.1056583292703125e-18 1.1078715817542398e-16
2221.182373046875 -6.085319612368859e-18 1.1019051610831193e-16
2222.918212890625 1.0331583788971842e-16 1.5467002934853796e-16
2224.654296875 9.400222094373476e-17 1.4761460223993426e-16
2226.39013671875 2.0948771205890073e-16 1.8660632136379768e-16
2228.125732421875 -5.953258573213543e-18 1.0691521837229186e-16
2229.861572265625 -5.926947612289456e-18 1.0622465490970809e-16
2231.59716796875 -1.111320594036341e-16 0.0
2233.332763671875 -3.1921952012160505e-17 7.823359751729758e-17
2235.068359375 4.589981543920408e-17 1.0968347424515163e-16
2236.803955078125 1.2248559638440213e-16 1.3328927663350411e-16
2238.53955078125 -3.72193026817338e-17 7.039244808844202e-17
2240.275146484375 1.4516961847662757e-17 8.583076837011941e-17
2242.010498046875 6.989202367018213e-17 1.0166643313084278e-16
2243.745849609375 -4.5551420200086543e-17 5.984230862325488e-17
2245.481201171875 1.418606147850072e-17 8.407653004913125e-17
2247.216552734375 6.857242574769874e-17 9.97964159938768e-17
2248.95166015625 -1.0355807607774335e-16 0.0
2250.68701171875 -1.0315427297247456e-16 0.0
2252.422119140625 -1.0287419623450901e-16 0.0
2254.1572265625 9.262172929327766e-18 7.920909492240382e-17
2255.892333984375 7.20441491006981e-17 1.0083868341802832e-16
2257.62744140625 -4.89427184364886e-17 5.35935877526823e-17
2259.3623046875 -1.0236072883235039e-16 0.0
2261.097412109375 6.69666034809373e-17 9.75891473950056e-17
2262.832275390625 -4.3875949325748135e-17 5.748117119555902e-17
2264.567138671875 6.171871159454977e-17 9.393400170425628e-17
2266.3017578125 -4.346370566950886e-17 5.691222313535524e-17
2268.03662109375 2.312727641875709e-16 1.3534560793164154e-16
2269.771240234375 6.986854497567543e-17 9.791600285097225e-17
2271.506103515625 -4.30556740169487e-17 5.633502973880554e-17
2273.24072265625 -4.3012088216112056e-17 5.626367383044427e-17
2274.975341796875 -4.286986609031214e-17 5.606337700819823e-17
2276.709716796875 -9.848788905671182e-17 0.0
2278.4443359375 8.654464839980983e-18 7.52966431215913e-17
2280.1787109375 -4.201476978644667e-17 5.4903203259533404e-17
2281.9130859375 1.7638072786630696e-16 1.219331588492249e-16
2283.6474609375 1.211341685519477e-16 1.0842860816868418e-16
2285.3818359375 6.233431264130154e-17 9.105246840959106e-17
2287.115966796875 -4.1071277653601337e-17 5.361557090464151e-17
2288.850341796875 6.15944359793198e-17 9.000216740733043e-17
2290.58447265625 1.1020903171914332e-16 1.0207130164474054e-16
2292.318603515625 -9.341148825491879e-17 0.0
2294.052734375 -4.450639991885645e-17 4.850020327855233e-17
2295.78662109375 -9.256245022185966e-17 0.0
2297.520751953125 -4.407802624067239e-17 4.8011114543406876e-17
2299.254638671875 -3.979254245337806e-17 5.185341811955244e-17
2300.988525390625 1.1983743555595649e-17 7.292446779580153e-17
2302.722412109375 -3.93579483769876e-17 5.1260822619997003e-17
2304.4560546875 1.1819678898540656e-17 7.204809309785875e-17
2306.18994140625 -3.8915783943631056e-17 5.065895608013607e-17
2307.923583984375 1.1659560720188154e-17 7.119303318994024e-17
2309.6572265625 5.766671773312201e-17 8.443532129418736e-17
2311.390869140625 -4.2154454122127276e-17 4.583054402598644e-17
2313.12451171875 7.523326785177994e-18 6.714101947617778e-17
2314.85791015625 1.0531815098513368e-16 9.600515607897066e-17
2316.591552734375 1.5677753996553526e-16 1.085131658796218e-16
2318.324951171875 -8.542402711931484e-17 0.0
2320.058349609375 7.294631198141783e-18 6.544008467386254e-17
2321.79150390625 -8.48010012993848e-17 0.0
2323.52490234375 1.5043577781966271e-16 1.0512335987704479e-16
2325.258056640625 1.0962429443540713e-17 6.751323089949194e-17
2326.9912109375 5.5007735727902955e-17 8.068066246702546e-17
2328.724365234375 -4.061859479157557e-17 4.4057700758660736e-17
2330.45751953125 -3.669344742272159e-17 4.75942452931822e-17
2332.1904296875 1.9568885713385853e-16 1.1403425897872334e-16
2333.923583984375 7.01072544112072e-18 6.355995608108871e-17
2335.656494140625 5.696877581947427e-17 8.032379028099048e-17
2337.389404296875 5.3096081627623505e-17 7.79577691789581e-17
2339.122314453125 -3.912895500493087e-17 4.238227289771418e-17
2340.85498046875 -3.5386809766075675e-17 4.582827424238559e-17
2342.587646484375 -3.52990591379736e-17 4.57028041783511e-17
2344.320556640625 -8.070719180363126e-17 0.0
2346.052978515625 5.554462226756417e-17 7.839232355067916e-17
2347.78564453125 9.999977007566684e-17 8.98051726900897e-17
2349.518310546875 -7.881513857514686e-17 0.0
2351.250732421875 -7.816558341861102e-17 0.0
2352.983154296875 -3.389122420518795e-17 4.3811813049773223e-17
2354.715576171875 5.007669372079264e-17 7.365292274788513e-17
2356.447998046875 5.3287795623833695e-17 7.528105903885081e-17
2358.18017578125 4.6168417527712297e-17 7.096815255988912e-17
2359.91259765625 4.92632707761876e-17 7.249467136696388e-17
2361.644775390625 1.7036545721693154e-16 1.0057307903205999e-16
2363.376953125 -3.285438970329968e-17 4.2405275136188055e-17
2365.10888671875 8.704798780254834e-17 8.095378427040067e-17
2366.841064453125 8.653369321977717e-17 8.048335672987441e-17
2368.572998046875 9.361734869396486e-18 5.89409464533681e-17
2370.304931640625 5.094353268063391e-17 7.206409407962798e-17
2372.036865234375 5.0880534605181874e-17 7.198687511508493e-17
2373.768798828125 9.289201883023548e-18 5.864270482915088e-17
2375.50048828125 4.400069477956603e-17 6.776411808800172e-17
2377.232421875 4.688396846224007e-17 6.911513563887233e-17
2378.964111328125 2.941231912089912e-17 7.187388224341018e-17
2380.69580078125 -7.189893588980319e-17 0.0
2382.42724609375 -7.163970410327397e-17 0.0
2384.158935546875 1.2166427882803087e-16 9.663857128739436e-17
2385.890380859375 2.890801357120514e-17 7.072098437541338e-17
2387.621826171875 -2.101252499354974e-17 4.978247219435243e-17
2389.353271484375 -7.05544960791636e-17 0.0
2391.08447265625 -2.093411985200829e-17 4.955841543619142e-17
2392.81591796875 -2.0838721111962548e-17 4.931352696148387e-17
2394.547119140625 -6.973299323433514e-17 0.0
2396.2783203125 2.800786901118004e-17 6.863507309857106e-17
2398.009521484375 -6.84563292943657e-17 0.0
2399.740478515625 -2.018922220370836e-17 4.7702731684879756e-17
2401.471435546875 2.7299044709393547e-17 6.695501633491665e-17
2403.20263671875 2.714092748094281e-17 6.65861003991629e-17
2404.933349609375 2.3237427428719346e-17 6.349550216775858e-17
2406.664306640625 2.6702237206158988e-17 6.55471615497963e-17
2408.395263671875 -1.9489797982402923e-17 4.596111944876161e-17
2410.1259765625 -1.9396726928600907e-17 4.57239039014161e-17
2411.856689453125 -6.487283067955327e-17 0.0
2413.58740234375 2.2527304453371147e-18 4.7338034370250027e-17
2415.31787109375 1.4448243321966547e-16 8.542857992140633e-17
2417.048583984375 8.048025314821611e-17 7.254035820655641e-17
2418.779052734375 7.93460760318426e-18 5.130788588812882e-17
2420.509521484375 -6.451648788911033e-17 0.0
2422.239990234375 7.880678735968253e-18 5.1055430365177636e-17
2423.97021484375 1.4048860669891244e-16 8.360020636519872e-17
2425.70068359375 -2.804624688288005e-17 3.585919276157001e-17
2427.430908203125 4.073255381020577e-17 6.035997148548037e-17
2429.1611328125 3.7779853204358935e-17 5.853201482830148e-17
2430.89111328125 3.765431696587544e-17 5.834891012790675e-17
2432.621337890625 -2.76789125164575e-17 3.535211450246275e-17
2434.351318359375 4.2794652211573916e-17 6.091375897941727e-17
2436.081298828125 1.0998152396346673e-16 7.717739375418577e-17
2437.811279296875 2.0647238726323873e-18 4.551066666566728e-17
2439.541015625 -6.2113845846999e-17 0.0
2441.27099609375 7.486881207388908e-18 4.901575186713213e-17
2443.000732421875 3.921488914440778e-17 5.820637698219651e-17
2444.73046875 7.389669287440451e-18 4.847264492926451e-17
2446.460205078125 7.34050498055275e-18 4.8196710711806624e-17
2448.189697265625 -2.6581455601836445e-17 3.386952560335946e-17
2449.919189453125 -2.6463178700408712e-17 3.370986320152447e-17
2451.648681640625 7.196597887845061e-18 4.738941552117937e-17
2453.378173828125 -2.6154210198007906e-17 3.3298589000963107e-17
2455.107666015625 7.092433514848096e-18 4.679443443273733e-17
2456.8369140625 7.062010639099008e-18 4.663922226259788e-17
2458.566162109375 3.735332248457964e-17 5.553494094567485e-17
2460.29541015625 3.7314868512263277e-17 5.5488006717718593e-17
2462.024658203125 3.978096854224722e-17 5.677964924422015e-17
2463.753662109375 3.706316737803074e-17 5.5134072677219404e-17
2465.48291015625 -2.5592438756798642e-17 3.252270682127817e-17
2467.2119140625 -2.5510253399857824e-17 3.240963784898707e-17
2468.940673828125 -5.788381624797023e-17 0.0
2470.669677734375 -2.549999801462339e-17 3.2379329951343126e-17
2472.3984375 6.858554814093628e-18 4.56981852018106e-17
2474.127197265625 -2.537729238819605e-17 3.2206336706756236e-17
2475.85595703125 3.8820803756975267e-17 5.5486024792970916e-17
2477.584716796875 4.242766526100864e-18 4.33887267100646e-17
2479.313232421875 -2.75350443012386e-17 2.9252497900386526e-17
2481.0419921875 6.6838344163877274e-18 4.4756023175390253e-17
2482.7705078125 2.239965890432564e-17 5.569356771738292e-17
2484.498779296875 -2.0019408641396125e-17 3.6163476112981315e-17
2486.227294921875 2.2195891232229326e-17 5.5219748736345196e-17
2487.95556640625 2.2136087728302968e-17 5.508733697261016e-17
2489.683837890625 -3.830418645104405e-18 5.1821803276540666e-17
2491.412109375 4.782758301781606e-17 7.304697655324309e-17
2493.140380859375 4.357841245941281e-17 6.994435442445469e-17
2494.868408203125 -3.806508162317947e-18 5.1234180786827895e-17
2496.596435546875 -5.5021142671271214e-17 0.0
2498.324462890625 -5.4958587964627504e-17 0.0
2500.052490234375 2.1727316576275188e-17 7.662659734534386e-17
2501.7802734375 1.567788667632378e-17 7.052899244651737e-17
2503.508056640625 9.807082459186258e-17 1.5283233842991055e-16
2505.23583984375 2.376138116493942e-16 2.067136659217531e-16
2506.963623046875 -5.393333068259253e-17 0.0
2508.69140625 -5.325058573115861e-17 0.0
